localpath,catalog,roughness
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5149_gg2_2.tif,5149,0.0371284085115747
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5150_cs_0.tif,5150,0.0223862450586527
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5151_fa_0.tif,5151,0.032411395213381
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5152_kv_0.tif,5152,0.0446739320874524
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5153_ps_2.tif,5153,0.0319973524889059
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5154_ml_1.tif,5154,0.0489980767898801
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5166_ps_1.tif,5166,0.1325179295341938
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/5168_kv_1.tif,5168,0.0465975867256154
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/54_kb_2.tif,54,0.0514837886605305
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/55_ka_0.tif,55,0.0448876723358946
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/69_dv_2.tif,69,0.0296368276916348
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/70_ac_0.tif,70,0.0528780026431532
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/71_ac_2.tif,71,0.0382676963576489
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/72_ac_2.tif,72,0.0368256160950579
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/74_ac_2.tif,74,0.0407893388053263
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/75_ac_2.tif,75,0.0255003380671489
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/858_ac_1.tif,858,0.0469634248249566
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/882_kv_2.tif,882,0.0450191496118509
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/90_ka_1.tif,90,0.0245534987850668
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/922_hp_1.tif,922,0.0853131783825345
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/937_ka_0.tif,937,0.024621695049973
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/939_ka_2.tif,939,0.0438740662048895
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/949_hp_1.tif,949,0.0757847708859857
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/952_b2_0.tif,952,0.0587153294148461
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/971_ac_1.tif,971,0.034045491868416
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/98_kc_1.tif,98,0.0683540848303988
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/994_ac_0.tif,994,0.0328453830759957
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/996_ks_1.tif,996,0.0292887501500547
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/997_dd_1.tif,997,0.0253864204271887
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/998_ka_0.tif,998,0.0250230644807676
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/999_ka_2.tif,999,0.0295995300784601
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder1_jd/99_kc_1.tif,99,0.0568601247710745
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1012_ka_2.tif,1012,0.0141561387661366
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1019_kk_2.tif,1019,0.0201544385232457
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1020_kk_0.tif,1020,0.0218537073693774
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/102_ki_0.tif,102,0.0173890501283414
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/108_kv_2.tif,108,0.0286835658192578
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/10_kv_0.tif,10,0.0302294503849805
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/11_kv_2.tif,11,0.106625633393451
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1391_ac_2.tif,1391,0.0179702726467044
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1395_kf_2.tif,1395,0.0541052332479254
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1398_kp_2.tif,1398,0.0423510864856195
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1399_kv_1.tif,1399,0.0225889764821384
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1400_hh_2.tif,1400,0.0228671203876227
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1401_hh_0.tif,1401,0.0267687032930299
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1402_dc_0.tif,1402,0.0457129810282568
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1405_ac_1.tif,1405,0.0560094695615663
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1407_ka_2.tif,1407,0.0562670508531664
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1410_uc_1.tif,1410,0.0275672124297598
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1437_dv_1.tif,1437,0.0890582978746629
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1439_db_1.tif,1439,0.0270309390381944
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1461_ki_0.tif,1461,0.0176642936921751
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1462_ki_2.tif,1462,0.0175601677123579
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1463_ki_0.tif,1463,0.0146869328314312
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1464_ki_2.tif,1464,0.0174231447031922
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1465_ki_1.tif,1465,0.0128914568024321
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1466_ki_2.tif,1466,0.0174391018744897
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1467_ki_0.tif,1467,0.0170754986372559
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1468_ki_1.tif,1468,0.0194737212925617
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1469_ki_1.tif,1469,0.0199745470560455
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1470_ki_1.tif,1470,0.0199667682073656
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1471_ki_0.tif,1471,0.0162830448250019
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1472_ki_1.tif,1472,0.016386130256936
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1473_ki_0.tif,1473,0.0198178619035612
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1474_kv_1.tif,1474,0.0170563292693499
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1476_ka_1.tif,1476,0.0257063124773798
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1477_ki_1.tif,1477,0.0173273367559301
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1505_ka_1.tif,1505,0.0210029550639651
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1506_db_1.tif,1506,0.1134279694519894
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1507_db_0.tif,1507,0.0896441233455025
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1508_db_0.tif,1508,0.0830368259075674
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1509_db_0.tif,1509,0.1113245588700455
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1521_dv_2.tif,1521,0.0486432556988616
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1522_dv_1.tif,1522,0.0817365826039301
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1523_dv_3.tif,1523,0.0216103927623967
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1524_dv_0.tif,1524,0.081508057500922
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1526_dv_2.tif,1526,0.0514987712420621
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1531_ka_1.tif,1531,0.0229875876776386
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1532_ka_1.tif,1532,0.0195875806748967
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1534_ka_1.tif,1534,0.0216238414157581
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/153_gg_1.tif,153,0.0701215829439119
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1549_ub_0.tif,1549,0.0330528432744187
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1551_mm_2.tif,1551,0.0189662272440817
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1553_kk_0.tif,1553,0.0296177972087546
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1554_dv_1.tif,1554,0.0198665821861704
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1558_dc_0.tif,1558,0.023109427258491
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1681_pp_0.tif,1681,0.0232282781136828
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1699_kk_2.tif,1699,0.0318215792707458
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1701_kv_1.tif,1701,0.0358994263401209
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1702_kk_0.tif,1702,0.0248205747891717
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1703_dv_0.tif,1703,0.0434338010683954
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1704_kv_2.tif,1704,0.0169638924280094
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1705_kv_2.tif,1705,0.0528377727670009
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1706_kv_0.tif,1706,0.0211684389364029
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1707_ka_1.tif,1707,0.0381372887397941
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1744_hi_1.tif,1744,0.0564053321983648
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1751_hh_2.tif,1751,0.021608218267634
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1752_ho_2.tif,1752,0.0500890869362216
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1753_ab_0.tif,1753,0.128522152731823
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1781_ka_2.tif,1781,0.0585411463356897
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1818_ab_1.tif,1818,0.0507788171611818
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1827_gd_1.tif,1827,0.0142372175660107
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1832_kk_0.tif,1832,0.0230047074766518
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1855_kv_2.tif,1855,0.0303411076314574
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1856_kv_2.tif,1856,0.0300060460906144
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1857_kv_0.tif,1857,0.0283329605051267
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1858_kv_0.tif,1858,0.0401358544869714
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1864_kv_0.tif,1864,0.0291624347692297
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1865_kv_0.tif,1865,0.0232749730383363
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1866_kv_0.tif,1866,0.0286642303774017
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1867_kv_2.tif,1867,0.0218345221958918
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1943_ab_2.tif,1943,0.0646341555906479
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1944_ac_0.tif,1944,0.0167671041499655
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1947_ka_0.tif,1947,0.0235297660522144
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1949_kk_1.tif,1949,0.0198981137458878
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1950_kk_2.tif,1950,0.0157211397116593
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1951_kk_0.tif,1951,0.0226124328378429
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1952_se_0.tif,1952,0.0545055283214476
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1953_kk_0.tif,1953,0.0226507560900241
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1954_ab_2.tif,1954,0.0893575093109144
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1955_kp_0.tif,1955,0.0175378023252246
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1956_ab_0.tif,1956,0.0205989668753067
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1973_kv_1.tif,1973,0.0196630153816431
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1974_ab_1.tif,1974,0.0609032572529203
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1975_ab_0.tif,1975,0.0241324765751901
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1976_ai_1.tif,1976,0.0429540860156001
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1977_kp_1.tif,1977,0.0167790983877059
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1979_kp_2.tif,1979,0.0190096214867666
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1980_kp_0.tif,1980,0.0454180888505806
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1987_ab_0.tif,1987,0.0353090383611727
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1988_ab_0.tif,1988,0.0350932039380683
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1990_kv_0.tif,1990,0.0393665798354346
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/1991_ac_0.tif,1991,0.1406289625454509
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2004_gp_0.tif,2004,0.0328480809527057
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/200_kv_1.tif,200,0.0192367129380487
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2020_go_2.tif,2020,0.0552562010127696
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2021_gp_0.tif,2021,0.0333482700891577
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/202_kk_2.tif,202,0.0222672853664552
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2050_as_2.tif,2050,0.0213914175224322
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/205_kv_2.tif,205,0.0171109659465126
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/209_da_2.tif,209,0.0258527655729591
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2112_is_2.tif,2112,0.0185723364806162
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2257_ab_0.tif,2257,0.0251950021821072
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2258_dv_0.tif,2258,0.0197138789079754
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2259_aa_0.tif,2259,0.1132628450539159
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2260_ab_2.tif,2260,0.0147593183032455
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2267_kv_0.tif,2267,0.0268085085575743
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2268_kv_2.tif,2268,0.0257445989594192
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2269_kv_1.tif,2269,0.0251324099999253
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2270_kv_2.tif,2270,0.0249235859951314
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2271_kv_0.tif,2271,0.0282733633455802
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2272_kv_1.tif,2272,0.0204005301367823
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2273_kv_0.tif,2273,0.0208750832058274
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2274_kv_2.tif,2274,0.0199053575559087
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2275_kv_1.tif,2275,0.0236578136477167
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2276_kv_1.tif,2276,0.0226734898271658
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2277_kv_2.tif,2277,0.0242424379661055
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2278_kv_1.tif,2278,0.0242284107475935
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2279_kv_2.tif,2279,0.0202087650965114
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2280_kv_2.tif,2280,0.0215201514291199
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2281_kv_2.tif,2281,0.0293774394335637
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2282_kv_0.tif,2282,0.0200378598945834
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2283_kv_2.tif,2283,0.0180891262218171
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2284_kv_2.tif,2284,0.0196460607003852
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2285_kv_2.tif,2285,0.0189067908939447
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2286_kv_1.tif,2286,0.0194965549005875
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2287_kv_1.tif,2287,0.0280448809986951
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2288_kv_1.tif,2288,0.0254298051754754
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2289_kv_0.tif,2289,0.0193215815697107
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/228_hh_1.tif,228,0.0193292049274055
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2290_kv_0.tif,2290,0.0249517441851683
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2291_kv_2.tif,2291,0.0241060737559995
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2293_kv_2.tif,2293,0.0235075233496412
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2294_kv_1.tif,2294,0.021113921752915
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2295_kv_2.tif,2295,0.0175785785483058
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2296_kv_1.tif,2296,0.0189780751478373
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_binder2_jd/2297_kv_0.tif,2297,0.0200004572572983
